player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1
Justin Abson,Georgia,SEC,30,26.3,123.8,13.4,62.7,63.72,13.1,20.9,5.7,19.0,24,38,0.632,32,49,0.653,0,2,0.0,14.4,1.6,74.5,Sr,0.952362,116.481,2.3,"Coconut Creek, FL",,0.81248829,31.0,45.0,1.0,4.0,0.6889,0.25,13.0,16.0,0.8125,99.4083,93.4917,1.57854,84.6669,9.82371,1.53404,8.28967,7.37172,11.41,2.98113,4.39059,1.3667,2.2667,3.6333,0.4333,0.3333,1.6333,2.9333,C,0.318329,81,51.0,0.8823529411764706,0.0784313725490196,0.0392156862745098,0.35555555555555557,6.272428457150015,-1.043593273217201,-0.8732241615126082,3.0477411310908744
Elijah Perkins,Saint Peter's,MAAC,21,48.4,94.8,11.7,37.2,40.74,4.2,9.3,12.9,16.3,20,36,0.556,32,79,0.405,0,7,0.0,1.3,2.7,41.9,Sr,-0.852921,82.4734,3.4,"Middletown, NJ",,2.22219507,25.0,51.0,7.0,28.0,0.4902,0.25,5.0,5.0,1.0,106.864,112.216,1.94782,83.8498,-3.21276,-3.87727,0.664504,-3.44226,25.4136,-4.63145,1.1892,0.9545,1.9091,2.8636,1.8182,1.1364,0.3182,3.9091,Combo G,0.782626,76,86.0,0.5930232558139535,0.32558139534883723,0.08139534883720931,0.09803921568627451,0.6794618398387305,0.9778365575626535,-2.8345704788370916,-2.5758216834918146
Elijah Fisher,Seton Hall,BE,33,51.7,107.5,17.0,48.0,51.95,5.5,10.6,7.1,13.0,48,69,0.696,72,140,0.514,9,38,0.237,3.5,2.6,38.8,Sr,1.11377,107.545,4.4,"Toronto, Canada",91.4,1.0,61.0,109.0,11.0,31.0,0.5596,0.3548,4.0,6.0,0.6667,100.295,96.0417,2.72596,116.569,2.40209,-0.511954,2.91405,2.00348,20.6818,-0.903975,2.90745,1.0,1.8788,2.8788,0.7576,0.9091,0.5455,6.6364,Wing G,3.3466,78,178.0,0.6123595505617978,0.17415730337078653,0.21348314606741572,0.05504587155963303,1.2940803297256485,-0.07867780408193147,-0.7452106805176978,1.0441907046224919
Jackson Paveletzke,Ohio,MAC,30,91.7,116.1,24.2,51.1,58.04,1.4,8.1,26.8,14.5,161,200,0.805,140,267,0.524,31,98,0.316,0.0,1.3,54.8,Sr,3.72764,121.309,1.6,"Kimberly, WI",,2.32855053,51.0,83.0,89.0,184.0,0.6145,0.4837,0.0,0.0,,117.055,117.386,2.11812,151.578,-0.687238,2.18846,-2.87569,0.633337,36.6871,2.55357,-1.92023,0.4839,2.5484,3.0323,5.2581,0.871,0.0,17.2903,Scoring PG,4.99241,74,365.0,0.2273972602739726,0.5041095890410959,0.2684931506849315,0.0,-1.3759235383314363,2.298895296436189,-0.5070007807420193,0.785443735354776
Pop Isaacs,Texas A&M,SEC,31,52.6,111.4,21.3,55.5,58.44,1.6,11.2,20.4,19.0,52,69,0.754,42,86,0.488,59,149,0.396,0.5,1.6,29.4,Jr,1.85044,116.574,3.2,"Las Vegas, NV",84.2,1.58819596,29.0,47.0,13.0,39.0,0.617,0.3333,0.0,0.0,,110.523,103.167,2.32609,110.97,2.42855,2.19803,0.230517,3.70738,22.2484,2.74261,0.964769,0.3226,2.2903,2.6129,2.6129,0.6452,0.0968,10.0968,Combo G,11.8402,74,235.0,0.2,0.16595744680851063,0.6340425531914894,0.0,-2.416360029247739,0.23021038923837128,0.5570804572857472,1.2826021519984925
Christian Reeves,Charleston,CAA,30,51.5,125.1,22.3,65.2,64.95,15.0,24.4,4.0,11.4,65,107,0.607,133,204,0.652,0,0,0.0,7.7,0.7,52.5,Jr,2.53721,126.408,3.5,"Charlotte, NC",72.2,0.42858727,104.0,140.0,29.0,64.0,0.7429,0.4531,35.0,37.0,0.9459,101.777,102.543,2.32324,142.33,2.22892,0.703446,1.52547,4.52115,21.3677,4.10187,0.419275,2.7419,5.0645,7.8065,0.3871,0.2903,1.4194,11.0645,C,0.0,85,204.0,0.6862745098039216,0.3137254901960784,0.0,0.2642857142857143,5.301079139491025,-1.0553978793835457,1.210810208448037,2.6116547953713023
Jaden Schutt,Virginia Tech,ACC,32,59.9,120.7,13.3,54.4,56.74,0.9,6.8,6.7,7.3,25,29,0.862,13,34,0.382,65,169,0.385,0.0,1.3,14.3,Jr,1.81081,113.808,2.9,"Yorkville, IL",86.6,2.30797641,6.0,8.0,7.0,26.0,0.75,0.2692,1.0,1.0,1.0,112.734,106.823,2.26141,104.898,2.6036,2.61402,-0.0104241,1.88052,24.6125,1.07021,0.810303,0.1875,1.4375,1.625,0.9375,0.5312,0.0,7.6875,Wing G,12.6655,77,203.0,0.03940886699507389,0.12807881773399016,0.8325123152709359,0.125,-3.757121501170852,-1.9132676081977424,-1.151647544312201,1.0481727008469475
Keba Keita,BYU,B12,32,53.0,129.2,13.1,67.7,65.63,13.9,21.7,2.2,14.8,29,55,0.527,86,127,0.677,0,0,0.0,8.2,2.6,43.3,Sr,2.62237,125.591,3.7,"Bamako, Mali",68.6,0.40002561,76.0,100.0,10.0,27.0,0.76,0.3704,34.0,40.0,0.85,99.4948,92.8747,3.21503,173.622,8.11955,3.02264,5.09691,6.99451,22.6031,3.28585,3.70866,2.8125,4.4688,7.2812,0.3125,1.0312,1.7188,6.2812,C,0.0,80,127.0,0.7874015748031497,0.2125984251968504,0.0,0.4,5.05839657013077,-1.1422554521242831,-0.5082871211934722,4.375592733818345
Mason Falslev,Utah St.,MWC,33,80.6,123.4,22.8,57.7,61.01,5.6,15.5,17.7,12.7,104,137,0.759,149,265,0.562,45,110,0.409,1.0,3.7,36.5,Jr,4.48099,132.071,2.7,"Benson, UT",,1.98113942,123.0,198.0,26.0,67.0,0.6212,0.3881,3.0,3.0,1.0,100.539,97.3248,4.1068,218.877,8.92881,5.63525,3.29356,9.1038,31.9,6.01363,3.09017,1.4412,4.3235,5.7647,3.0882,1.9706,0.2647,16.0588,Combo G,6.00226,76,375.0,0.528,0.17866666666666667,0.29333333333333333,0.015151515151515152,0.01285370391703489,2.145805824736716,-0.09585798884419962,4.754490200328259
Ethan Potter,Utah Tech,WAC,31,78.6,126.4,23.7,59.9,63.51,9.3,19.6,13.6,10.7,105,131,0.802,208,337,0.617,3,18,0.167,2.7,1.1,36.9,Sr,4.6921,135.049,2.6,"Layton, UT",0.2,1.46671701,130.0,191.0,78.0,146.0,0.6806,0.5342,27.0,31.0,0.871,108.851,111.293,2.47923,178.242,3.05781,3.45317,-0.395368,4.1352,31.2412,4.97111,-0.835908,2.2941,5.5294,7.8235,1.9412,0.7353,0.8235,16.8235,PF/C,1.06336,80,355.0,0.5380281690140845,0.4112676056338028,0.05070422535211268,0.16230366492146597,2.292635292991301,0.5887044757017188,0.42768184900224837,2.8454111048774204
Colin Smith,UC Santa Barbara,BW,30,72.8,115.7,19.7,55.3,61.04,5.4,12.3,9.9,17.4,94,115,0.817,62,123,0.504,46,114,0.404,0.7,1.1,48.5,Sr,2.44116,116.194,3.3,"Dallas, TX",75.2,0.84903782,45.0,64.0,17.0,59.0,0.7031,0.2881,1.0,1.0,1.0,111.142,113.592,2.06392,129.767,0.716482,1.78344,-1.06696,0.836004,29.2935,1.91758,-1.08158,1.2581,2.9355,4.1935,1.4516,0.5161,0.1935,11.9032,Wing F,7.64857,80,237.0,0.270042194092827,0.2489451476793249,0.4810126582278481,0.015625,-0.2644874881410096,-0.8137308633700879,0.5995056371384203,0.7323060288033675
Malik Messina-Moore,Xavier,BE,33,82.4,107.3,18.1,46.7,51.56,1.9,8.4,19.2,13.6,76,95,0.8,67,147,0.456,50,157,0.318,0.4,1.8,31.3,Sr,2.17973,111.088,2.6,"Ventura, CA",,2.58343085,32.0,60.0,35.0,87.0,0.5333,0.4023,6.0,7.0,0.8571,115.707,110.657,2.67215,161.479,0.621983,1.99414,-1.37215,-0.451638,33.203,0.136413,-0.588051,0.5758,2.3939,2.9697,3.7576,1.0606,0.1212,10.9091,Scoring PG,8.06215,77,304.0,0.19736842105263158,0.28618421052631576,0.5164473684210527,0.11666666666666667,-2.346483073553874,0.7168147986584182,-1.20754370896316,0.10081827016657169
Zion Cruz,Rider,MAAC,26,76.0,95.4,24.5,42.7,44.64,2.1,8.6,14.7,11.1,36,50,0.72,100,240,0.417,40,135,0.296,0.5,1.6,13.3,Sr,0.829797,99.3327,2.1,"Trenton, NJ",85.8,1.33335644,49.0,106.0,51.0,134.0,0.4623,0.3806,1.0,4.0,0.25,120.174,123.517,1.19344,113.346,-6.29029,-1.62077,-4.66952,-4.65024,32.6667,-1.25654,-3.39369,0.6296,2.3333,2.963,1.9259,0.8889,0.1481,13.7778,Combo G,9.6504,77,375.0,0.2826666666666667,0.35733333333333334,0.36,0.03773584905660377,-1.7808842557138094,0.15183748431473143,0.8105099069013131,-3.0718120000400653
Rowan Brumbaugh,Tulane,Amer,32,89.5,112.3,27.0,52.2,59.09,2.9,12.2,23.2,14.3,187,234,0.799,120,234,0.513,61,171,0.357,0.6,2.5,57.8,Jr,3.92648,123.632,2.6,"Washington, DC",83.2,1.51952165,98.0,157.0,22.0,77.0,0.6242,0.2857,0.0,0.0,,111.389,111.824,2.75814,189.799,2.35201,3.52893,-1.17692,3.48611,36.0727,3.96432,-0.478209,0.9394,3.9394,4.8788,3.5455,1.5758,0.1818,19.1515,Combo G,8.69613,76,405.0,0.38765432098765434,0.19012345679012346,0.4222222222222222,0.0,-0.8237989466146539,2.2406505412494657,0.9988585641281712,1.9051543843827305
Jalen Hampton,Arkansas St.,SB,29,63.0,116.1,15.5,58.0,61.16,9.9,27.3,11.0,22.1,45,59,0.763,83,139,0.597,10,30,0.333,1.8,2.0,34.9,Sr,1.40088,107.518,2.9,"Saint Louis, MO",,0.97918747,81.0,128.0,2.0,11.0,0.6328,0.1818,18.0,21.0,0.8571,101.998,103.804,2.73282,170.802,2.70417,-0.0130199,2.71719,2.07699,26.1467,0.760179,1.31681,2.4,6.5667,8.9667,1.5667,0.9333,0.4333,8.3,Wing F,2.14782,79,169.0,0.757396449704142,0.0650887573964497,0.17751479289940827,0.1640625,3.0287590788591316,-0.19502027008234413,0.021402093765968314,1.7508914509139997
Jalen Pitre,Tennessee St.,OVC,29,60.9,125.0,12.8,61.7,65.96,13.1,16.5,5.9,20.6,37,44,0.841,67,106,0.632,1,5,0.2,2.7,2.6,39.6,Jr,1.47955,109.526,4.6,"Long Beach, CA",,0.82848787,59.0,92.0,8.0,14.0,0.6413,0.5714,21.0,22.0,0.9545,103.093,109.781,2.04968,138.07,2.34004,1.05712,1.28292,-0.175655,24.1594,-0.29869,0.123035,2.9688,3.5938,6.5625,0.9062,1.1875,0.5312,6.4688,PF/C,0.39931,80,111.0,0.8288288288288288,0.12612612612612611,0.04504504504504504,0.2391304347826087,3.5004730738133176,-0.34813934683109116,-1.2022414599913287,1.3776702644705838
Evan Mahaffey,Akron,MAC,32,71.9,125.5,17.7,59.2,59.26,8.4,13.6,19.1,14.8,35,62,0.565,123,197,0.624,12,41,0.293,2.8,3.3,26.1,Sr,2.68499,118.931,3.3,"Cincinnati, OH",63.2,2.68186366,101.0,142.0,22.0,55.0,0.7113,0.4,30.0,30.0,1.0,101.602,102.149,3.18111,198.31,6.6696,2.65871,4.01089,5.34293,28.3735,2.19532,3.1476,2.0,3.5588,5.5588,3.4706,1.6765,0.7647,10.2353,Wing G,2.50917,78,238.0,0.5966386554621849,0.23109243697478993,0.1722689075630252,0.2112676056338028,0.7002560500783265,1.9092425943499864,-1.8244143264021397,3.3714755206838682
Terrance Arceneaux,N.C. State,ACC,30,34.5,110.0,12.6,48.5,51.61,4.7,14.4,5.2,10.6,17,22,0.773,26,54,0.481,15,46,0.326,2.9,3.2,22.0,Sr,0.64887,103.996,2.1,"Beaumont, TX",92.0,1.36351243,18.0,36.0,8.0,18.0,0.5,0.4444,0.0,0.0,,106.402,99.7595,1.85744,93.4243,4.00757,0.901562,3.106,3.14265,15.8167,0.877372,2.26528,0.6333,2.0,2.6333,0.5,0.8667,0.3667,3.8,Wing G,5.58217,78,100.0,0.36,0.18,0.46,0.0,-0.13636028123515503,-0.9112059014033023,-1.0316623720391598,0.6554117096188097
Isaac Traudt,Creighton,BE,32,46.7,116.1,15.0,57.9,59.31,2.7,11.7,4.6,9.7,15,18,0.833,12,22,0.545,58,149,0.389,0.2,0.6,10.5,Jr,1.46347,114.599,2.8,"Grand Island, NE",88.4,1.0,11.0,19.0,1.0,3.0,0.5789,0.3333,1.0,1.0,1.0,113.321,108.098,1.68092,83.7349,0.736025,1.85875,-1.12272,0.842346,18.7562,1.54915,-0.706805,0.4375,2.0,2.4375,0.4688,0.1875,0.0312,6.6562,Stretch 4,14.5451,82,171.0,0.1111111111111111,0.017543859649122806,0.8713450292397661,0.05263157894736842,-2.805108517603508,-3.0902961484014844,0.6093150307601165,0.3129686632671959
Isaac McKneely,Louisville,ACC,33,71.9,122.1,15.1,56.4,59.14,2.2,9.1,8.1,10.6,43,50,0.86,25,47,0.532,86,226,0.381,0.2,1.0,18.3,Sr,2.78168,119.91,1.9,"Poca, WV",88.2,1.70361776,15.0,26.0,10.0,21.0,0.5769,0.4762,1.0,1.0,1.0,107.369,101.195,3.27506,139.534,4.47266,3.71815,0.754514,4.24725,28.7485,3.23245,1.01479,0.5455,2.4242,2.9697,1.3939,0.5152,0.0606,10.6364,Wing G,13.4037,76,273.0,0.09523809523809523,0.07692307692307693,0.8278388278388278,0.038461538461538464,-3.1134822515437053,-2.051455710188352,-0.2314967273489986,2.357634630188204
Leon Bond III,Northern Iowa,MVC,34,82.8,109.7,19.1,54.4,56.74,3.0,14.7,9.1,10.8,54,72,0.75,111,206,0.539,45,122,0.369,2.8,1.4,22.0,Jr,2.01435,109.559,2.3,"Wauwatosa, WI",87.6,1.33330341,81.0,127.0,30.0,79.0,0.6378,0.3797,24.0,28.0,0.8571,98.2126,98.1579,4.12085,193.529,2.78107,0.042348,2.73873,2.42434,32.7886,0.699792,1.72455,0.7429,4.0857,4.8286,1.4857,0.7714,0.7429,11.8857,Wing G,6.78135,77,328.0,0.3871951219512195,0.24085365853658536,0.3719512195121951,0.2204724409448819,-0.18636839978077643,-0.8048023237230294,0.1287990246414186,1.986164668773959
Dylan Darling,St. John's,BE,32,49.1,110.8,17.5,48.5,53.98,1.6,11.4,19.9,17.2,61,83,0.735,43,83,0.518,26,86,0.302,0.5,3.9,49.1,Jr,1.52273,113.048,4.4,"Spokane, WA",,2.19448895,30.0,52.0,13.0,31.0,0.5769,0.4194,0.0,0.0,,97.0119,92.1752,3.03145,137.619,5.8221,2.27756,3.54454,4.63342,20.9563,-0.352213,4.98564,0.3125,2.1875,2.5,2.4688,1.4375,0.0938,7.0312,Scoring PG,7.21993,73,169.0,0.3076923076923077,0.1834319526627219,0.5088757396449705,0.0,-1.5829345859509547,1.9461494994786657,-1.1162789832240445,2.4266545167050717
Jlynn Counter,Charleston,CAA,30,74.7,111.2,28.4,51.4,58.07,2.1,14.6,37.7,19.6,141,176,0.801,122,237,0.515,31,91,0.341,0.8,3.0,53.7,Sr,2.99861,120.038,2.7,"Oklahoma City, OK",,1.92222374,87.0,142.0,35.0,95.0,0.6127,0.3684,1.0,1.0,1.0,105.012,105.569,3.04623,183.68,4.33578,2.98314,1.35264,5.06909,30.8581,3.22011,1.84898,0.5806,4.3871,4.9677,5.5806,1.5161,0.2258,15.7419,Pure PG,5.6786,75,328.0,0.4329268292682927,0.2896341463414634,0.2774390243902439,0.007042253521126761,-0.6691253957810928,4.198056472882763,0.640256778648818,2.366281105149105
ND Okafor,Washington St.,WCC,31,58.3,107.2,24.7,58.1,59.7,10.4,18.6,8.3,20.3,58,88,0.659,144,248,0.581,0,0,0.0,6.6,1.3,35.5,Jr,2.04227,117.268,5.5,"Dundalk, Ireland",58.6,0.43280159,105.0,158.0,39.0,90.0,0.6646,0.4333,20.0,23.0,0.8696,108.639,106.554,2.22262,142.781,1.73049,-0.663702,2.39419,0.0612147,23.2,-0.530347,0.591562,1.9375,3.7188,5.6562,0.9062,0.5,1.4375,11.0,C,0.0,81,248.0,0.6370967741935484,0.3629032258064516,0.0,0.14556962025316456,3.721031620577128,-0.25289263268409495,1.1411590139218928,0.8486375844291958
Masai Troutman,George Mason,A10,31,60.8,108.3,18.3,49.2,55.83,3.4,12.2,9.0,16.9,73,90,0.811,46,95,0.484,32,96,0.333,1.6,1.3,47.1,Sr,1.23022,106.149,1.9,"Frederick, MD",,0.94865274,35.0,60.0,11.0,35.0,0.5833,0.3143,5.0,5.0,1.0,107.054,105.911,2.44903,122.681,0.366559,-0.260982,0.627541,0.405276,25.1032,0.0497034,0.355573,0.6774,2.6774,3.3548,1.1935,0.5161,0.3226,8.4194,Wing G,7.589,76,191.0,0.31413612565445026,0.18324607329842932,0.5026178010471204,0.08333333333333333,-0.3524065902509901,-0.884789917251059,0.25271484742035416,0.2888739741960294
Landon Lewis,Brown,Ivy,19,60.1,103.9,27.2,54.4,55.32,9.2,19.0,15.4,15.7,48,83,0.578,129,237,0.544,4,11,0.364,3.8,1.5,33.5,Sr,1.96144,109.765,3.3,"Los Angeles, CA",,0.8333552,96.0,158.0,33.0,79.0,0.6076,0.4177,9.0,11.0,0.8182,106.113,107.658,2.91547,109.586,0.0311486,-1.03718,1.06833,1.31812,30.7048,1.2439,0.0742242,2.4762,4.7619,7.2381,1.9048,0.9524,0.8571,16.5714,PF/C,1.0697,79,248.0,0.6370967741935484,0.3185483870967742,0.04435483870967742,0.06962025316455696,2.688652277120532,0.9198787180813139,1.2973820092384425,0.21488744118081893
Jamai Felt,Temple,Amer,30,32.3,113.6,17.5,61.8,61.71,14.8,21.5,5.9,20.8,31,53,0.585,42,68,0.618,0,0,0.0,6.9,1.4,77.9,So,0.856561,110.524,7.9,"Boston, MA",,0.4799752,39.0,63.0,3.0,5.0,0.619,0.6,13.0,18.0,0.7222,103.657,104.439,1.37003,80.8489,1.67211,-0.805317,2.47742,-1.03876,13.3355,-2.06132,1.02256,1.6774,2.4194,4.0968,0.3871,0.2903,0.8065,3.8387,C,0.0,82,68.0,0.9264705882352942,0.07352941176470588,0.0,0.2857142857142857,5.771832628147913,-0.33601872466858157,0.015148974608264231,0.408572961547593
Anthony McComb III,Norfolk St.,MEAC,28,86.3,107.8,23.5,46.7,53.53,3.7,9.8,8.7,13.4,136,174,0.782,81,200,0.405,54,147,0.367,1.0,1.6,50.1,Sr,1.96292,108.409,2.4,"Dayton, OH",,0.81812898,43.0,93.0,38.0,107.0,0.4624,0.3551,0.0,0.0,,110.993,119.33,1.76103,147.634,-3.63149,-0.171168,-3.46033,-1.97485,34.1437,0.629783,-2.60463,1.1562,3.0,4.1562,1.4062,1.0625,0.3125,17.125,Wing G,8.75579,75,347.0,0.2680115273775216,0.30835734870317005,0.42363112391930835,0.0,-0.5725987964368897,-0.24761314833369732,1.0633441887896504,-0.8665723421226639
Kam Craft,Georgia Tech,ACC,29,49.8,107.2,15.8,49.5,50.7,3.1,7.5,7.9,8.0,13,17,0.765,29,72,0.403,47,129,0.364,1.7,1.0,8.5,Jr,0.883668,103.983,2.4,"Chicago, IL",89.0,1.85708367,13.0,29.0,16.0,43.0,0.4483,0.3721,1.0,1.0,1.0,112.991,110.412,1.74511,89.9067,-0.569723,0.568195,-1.13792,-0.391419,21.3897,0.421643,-0.813062,0.5862,1.5172,2.1034,0.8966,0.3793,0.3103,7.3103,Wing G,11.6372,78,201.0,0.14427860696517414,0.21393034825870647,0.6417910447761194,0.034482758620689655,-2.552953401483643,-1.8813030119988805,-0.5535592371925597,-0.9036783870080402
Braeden Carrington,Wisconsin,B10,33,43.4,124.2,19.5,57.4,60.24,3.6,12.2,10.6,8.5,44,57,0.772,14,33,0.424,68,169,0.402,2.0,1.2,28.2,Sr,2.39585,130.515,3.0,"Brooklyn Park, MN",55.2,2.05861802,12.0,23.0,2.0,10.0,0.5217,0.2,0.0,0.0,,111.079,103.047,1.92834,94.5983,6.37814,5.73232,0.64582,6.99104,18.1424,6.0971,0.893948,0.5758,1.9091,2.4848,1.0606,0.3636,0.3333,8.3636,Wing G,16.4694,77,202.0,0.11386138613861387,0.04950495049504951,0.8366336633663366,0.0,-2.8004173197398328,-1.3229860565051896,0.5873365982629023,2.2720253248737405
Damien Mayo Jr.,Southern Illinois,MVC,30,61.2,112.0,18.1,54.1,56.78,3.8,8.7,15.8,16.0,38,48,0.792,66,127,0.52,36,95,0.379,1.4,3.3,21.6,Sr,1.52488,109.404,4.1,"Saint Louis, MO",,1.79484936,49.0,90.0,17.0,37.0,0.5444,0.4595,3.0,5.0,0.6,100.175,100.284,2.96071,144.915,3.98441,0.962538,3.02187,3.14939,25.3097,-0.136161,3.28555,0.9032,2.0323,2.9355,2.2581,1.4516,0.2903,9.0968,Combo G,7.0759,75,222.0,0.40540540540540543,0.16666666666666666,0.42792792792792794,0.05555555555555555,-1.2502890670365598,0.855519803929157,-0.8757147042870431,1.843210599985102
N.J. Benson,DePaul,BE,32,64.9,116.1,21.3,63.6,61.77,12.0,22.8,11.1,14.4,56,111,0.505,159,247,0.644,0,3,0.0,3.3,1.0,44.4,Sr,2.68708,121.86,2.6,"Mount Vernon, IL",,0.9069802,146.0,211.0,13.0,36.0,0.6919,0.3611,79.0,82.0,0.9634,101.46,97.9669,3.24775,157.753,4.22513,1.02989,3.19524,4.97097,25.9563,3.4053,1.56567,2.6562,4.9375,7.5938,1.2188,0.4375,0.7812,11.6875,C,0.212889,80,250.0,0.844,0.144,0.012,0.3886255924170616,4.026216559003058,0.14182837183249675,0.46116765279742533,2.733004495281216
Christian Watson,Hampton,CAA,23,33.6,99.5,19.0,43.1,49.68,4.0,7.3,11.6,17.2,36,46,0.783,32,70,0.457,10,39,0.256,0.3,1.3,42.2,Sr,0.32178,97.2661,3.7,"Lanham, MD",70.4,1.0869565,23.0,37.0,9.0,33.0,0.6216,0.2727,4.0,5.0,0.8,112.658,116.838,1.05542,52.9703,-5.31925,-2.83235,-2.48689,-4.60262,17.656,-2.77954,-1.82308,0.72,1.32,2.04,1.0,0.4,0.08,6.04,Wing G,5.79543,79,109.0,0.3394495412844037,0.30275229357798167,0.3577981651376147,0.13513513513513514,-0.5374903492015127,-0.27416739028165277,-0.26962800228058836,-2.650015605934465
AJ Casey,Evansville,MVC,30,75.0,108.1,24.9,54.8,58.4,7.6,16.4,16.7,16.6,87,118,0.737,135,241,0.56,20,60,0.333,2.4,2.3,39.2,Sr,2.62522,117.25,3.5,"Chicago, IL",85.2,0.98439997,89.0,127.0,46.0,114.0,0.7008,0.4035,21.0,22.0,0.9545,112.901,111.537,2.34052,166.865,1.82454,1.4374,0.387134,1.7054,29.8125,1.83569,-0.130282,1.9375,3.9688,5.9062,1.9688,1.2188,0.5938,13.4688,Wing F,3.9259,81,301.0,0.4219269102990033,0.3787375415282392,0.19933554817275748,0.1732283464566929,1.15565050402505,1.0875144856375747,0.9966941047089368,1.0097367647474202
Michael Zanoni,Penn,Ivy,28,72.5,118.4,16.7,53.7,57.11,2.0,6.2,4.4,6.4,44,48,0.917,64,134,0.478,53,133,0.398,0.1,1.0,18.0,Sr,2.07027,112.605,2.1,"Charlotte, NC",,1.26682137,13.0,24.0,51.0,110.0,0.5417,0.4636,0.0,0.0,,111.777,112.214,2.19429,107.832,-0.944479,0.594411,-1.53889,-0.345966,28.7793,0.463723,-0.809689,0.5172,1.5172,2.0345,0.6552,0.4828,0.0345,11.5517,Wing G,9.44533,77,267.0,0.0898876404494382,0.41198501872659177,0.49812734082397003,0.0,-2.205562043126724,-1.8803833000152428,-0.25653288898653437,0.29056673896372337
Danilo Jovanovich,Milwaukee,Horz,16,39.7,126.0,17.9,59.9,61.28,7.2,15.9,14.3,11.2,22,31,0.71,77,133,0.579,7,13,0.538,1.6,1.6,21.2,Sr,3.14613,121.529,2.4,"Milwaukee, WI",62.6,2.23530006,38.0,52.0,39.0,81.0,0.7308,0.4815,2.0,2.0,1.0,116.103,113.41,2.19845,80.481,2.20475,2.07193,0.132825,3.83189,30.2529,3.31375,0.518139,2.0588,4.0,6.0588,2.2353,0.8824,0.4118,12.4118,Wing F,1.53131,80,146.0,0.3561643835616438,0.5547945205479452,0.08904109589041095,0.038461538461538464,0.6255421547427779,0.45403825513898083,-1.1382208655593093,1.6258722765710631
Arnas Sakenis,SIU Edwardsville,OVC,29,63.7,123.8,16.7,63.0,62.72,11.9,10.5,4.6,11.2,52,89,0.584,104,161,0.646,0,4,0.0,10.8,1.6,53.9,Sr,1.89188,113.409,1.7,"Tinley Park, IL",,0.72004609,98.0,138.0,6.0,23.0,0.7101,0.2609,41.0,46.0,0.8913,98.8981,105.879,2.49035,138.111,5.49367,-0.0282959,5.52197,3.997,24.5687,1.87005,2.12695,2.5625,2.375,4.9375,0.5625,0.6875,2.3438,8.8438,C,0.326282,83,165.0,0.8363636363636363,0.1393939393939394,0.024242424242424242,0.3333333333333333,4.546277475285929,-0.8604895584934895,-0.930306971705643,2.313461098049823
DJ Richards,McNeese St.,Slnd,31,55.2,109.9,17.4,48.5,53.52,2.0,8.4,5.4,13.0,57,73,0.781,16,41,0.39,53,156,0.34,1.1,2.3,37.1,Sr,1.07182,106.014,4.2,"Houston, TX",,0.82144964,9.0,24.0,7.0,17.0,0.375,0.4118,0.0,0.0,,104.459,105.836,2.15999,104.263,-0.0223318,0.553954,-0.576286,-1.18126,22.1273,-1.27925,0.0979988,0.3939,1.6061,2.0,0.697,0.8182,0.1515,8.303,Combo G,13.5548,76,197.0,0.1218274111675127,0.08629441624365482,0.7918781725888325,0.0,-2.3695953834773262,-1.5409470760493302,0.6131787612920464,-0.20850236795964328
Mike Woods,Navy,Pat,32,55.4,112.2,16.7,49.1,52.44,8.4,13.0,12.1,13.2,34,45,0.756,67,132,0.508,13,44,0.295,1.8,1.9,25.6,Sr,0.768973,102.018,3.9,"Upper Marlboro, MD",,1.8666138,47.0,83.0,20.0,49.0,0.5663,0.4082,4.0,4.0,1.0,101.388,106.552,2.11425,121.816,-0.807236,-1.21486,0.407623,-1.34507,22.3971,-1.96988,0.624803,1.6176,2.5882,4.2059,1.6471,0.6765,0.2941,6.5588,Wing G,3.74526,75,176.0,0.4715909090909091,0.2784090909090909,0.25,0.04819277108433735,0.5667790205614348,0.019896621840473375,-1.0779512636137492,-0.10788609557281871
Jed Miller,Montana St.,BSky,29,89.1,126.8,20.4,57.8,61.25,5.8,13.6,15.0,10.9,79,99,0.798,61,111,0.55,80,202,0.396,0.4,2.5,31.6,Sr,4.17099,125.768,2.7,"Agoura Hills, CA",,2.3,19.0,28.0,42.0,83.0,0.6786,0.506,0.0,0.0,,108.657,107.698,3.25447,175.671,6.17509,5.31553,0.859562,4.93755,34.5062,4.08708,0.85047,1.7188,3.9375,5.6562,2.875,1.5625,0.125,14.9062,Wing G,11.5701,74,313.0,0.08945686900958466,0.26517571884984026,0.645367412140575,0.0,-2.189937018830676,0.3298790505512446,0.10538075258010197,3.1114940354310563
