player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1,pbp_join_method,pbp_join_warning,pbp_pid,pbp_player_name,pbp_team,pbp_rim_made,pbp_rim_missed,pbp_rim_assisted,pbp_mid_made,pbp_mid_missed,pbp_mid_assisted,pbp_three_made,pbp_three_missed,pbp_three_assisted,pbp_dunk_made,pbp_dunk_missed,pbp_dunk_assisted
Ariel Bland,Bethune Cookman,SWAC,31,49.2,113.7,14.4,62.5,62.67,11.8,19.6,13.7,24.0,20,33,0.606,65,100,0.65,0,4,0.0,6.4,2.1,31.7,Sr,0.761154,103.521,4.8,"Eden Prairie, MN",,1.22496004,61.0,87.0,4.0,13.0,0.7011,0.3077,14.0,15.0,0.9333,103.085,106.045,1.93305,134.689,4.35203,-0.144254,4.49629,1.40192,19.9062,-0.800249,2.20216,2.0312,3.7188,5.75,1.5312,0.75,1.375,4.8125,PF/C,0.363753,79,104.0,0.8365384615384616,0.125,0.038461538461538464,0.1724137931034483,2.903734370839039,0.3875515539784624,-1.2638707332609187,0.8400272445711878,pid,,74475.0,Ariel Bland,Bethune Cookman,61,26,28,4,9,1,0,4,0,14,1,11
Jaquan Scott,Arkansas Pine Bluff,SWAC,30,70.9,106.2,27.2,49.1,57.1,8.9,19.2,8.7,17.6,144,169,0.852,139,282,0.493,14,44,0.318,2.3,1.8,51.8,Sr,2.00558,112.74,5.4,"Dallas, TX",,0.46664461,87.0,135.0,52.0,147.0,0.6444,0.3537,20.0,21.0,0.9524,112.396,115.782,1.8286,160.295,-3.71923,-1.68082,-2.0384,-2.72103,28.4871,-0.653883,-2.06715,2.3226,4.7097,7.0323,1.129,0.9355,0.5806,16.0323,PF/C,2.89131,80,326.0,0.41411042944785276,0.450920245398773,0.13496932515337423,0.15555555555555556,3.483981634436952,0.21158183615171597,-0.20680528814645732,-0.4408492872761191,pid,,74491.0,Jaquan Scott,Arkansas Pine Bluff,87,48,50,52,95,21,14,30,13,20,1,15
Tay Mosher,East Texas A&M,Slnd,25,34.9,100.2,14.7,48.6,49.24,1.9,12.2,12.2,11.3,6,10,0.6,13,23,0.565,27,87,0.31,0.5,1.4,9.1,Sr,0.0590482,93.3827,4.3,"The Colony, TX",,2.41696667,12.0,17.0,1.0,6.0,0.7059,0.1667,0.0,0.0,,113.495,115.023,1.12588,63.8927,-3.45645,-1.58658,-1.86987,-3.72046,16.6889,-2.84428,-0.876187,0.2963,1.7778,2.0741,1.0741,0.4444,0.0741,4.7407,Wing G,12.1234,79,110.0,0.15454545454545454,0.05454545454545454,0.7909090909090909,0.0,-0.7012634131187968,-0.683829996649531,1.0829956370020501,1.5397056077080664,pid,,74492.0,Tay Mosher,East Texas A&M,12,5,9,1,5,1,27,60,25,0,0,0
Cam McDowell,Tarleton St.,WAC,17,37.8,105.8,26.4,49.4,55.66,3.6,11.6,11.3,17.0,56,64,0.875,64,127,0.504,16,51,0.314,0.9,3.8,36.0,Sr,1.87876,113.976,3.1,"Griffin, GA",,0.62499999,52.0,90.0,12.0,37.0,0.5778,0.3243,10.0,11.0,0.9091,105.411,106.415,2.4305,81.7033,0.161403,0.392939,-0.231536,2.42224,23.9571,1.88842,0.533818,0.8095,2.5238,3.3333,1.1905,1.7143,0.1905,13.8571,Wing G,6.72564,77,178.0,0.5056179775280899,0.20786516853932585,0.28651685393258425,0.12222222222222222,0.9561956852453845,-0.4536500485380422,0.15752077021992555,-0.8649592581602298,name_team_fallback,pid_mismatch_fallback,134407.0,Cam McDowell,Tarleton St.,52,38,17,12,25,2,16,35,11,10,1,6
Jalen Breath,Ohio,MAC,26,28.6,96.1,18.3,53.6,51.31,9.8,16.9,4.6,18.7,28,64,0.438,37,68,0.544,0,1,0.0,3.5,0.8,92.8,Sr,0.0227467,92.8647,6.2,"Oklahoma City, OK",,0.47613335,34.0,63.0,3.0,5.0,0.5397,0.6,1.0,1.0,1.0,112.523,113.229,0.968251,59.9147,-5.38231,-4.3336,-1.04871,-5.02618,13.3393,-4.04046,-0.985718,1.1429,1.8214,2.9643,0.3571,0.2143,0.4643,3.7143,C,0.163338,80,69.0,0.9130434782608695,0.07246376811594203,0.014492753623188406,0.015873015873015872,1.727734882741916,1.9836805641705872,-0.3455781181992279,1.402303989220561,pid,,74513.0,Jalen Breath,Ohio,34,29,20,3,2,2,0,1,0,1,0,1
Khamari McGriff,Kansas St.,B12,28,44.2,127.0,18.6,68.4,68.71,8.9,15.4,9.4,14.5,48,72,0.667,110,158,0.696,1,5,0.2,5.5,1.7,44.2,Sr,2.63591,129.987,6.4,"Tallahassee, FL",,1.0,94.0,120.0,16.0,38.0,0.7833,0.4211,19.0,19.0,1.0,109.1,103.326,2.17507,112.386,5.62359,2.4473,3.17629,3.97567,20.1929,1.83887,2.1368,1.6071,2.7857,4.3929,1.0,0.6429,1.0714,9.6786,C,0.480649,81,163.0,0.7361963190184049,0.2331288343558282,0.03067484662576687,0.15833333333333333,2.9884902564962643,0.6131695057654845,-0.008028928595548369,0.4966998501148758,pid,,74520.0,Khamari McGriff,Kansas St.,94,26,69,16,22,9,1,4,1,19,0,17
Rob Brown III,Stony Brook,CAA,30,77.8,107.2,17.3,49.1,52.8,2.4,8.8,8.2,11.4,49,57,0.86,42,96,0.438,62,179,0.346,0.9,0.9,20.7,Sr,1.11694,102.706,2.4,"Albany, NY",,1.27278892,30.0,65.0,12.0,31.0,0.4615,0.3871,2.0,3.0,0.6667,113.171,116.099,1.97395,125.058,-2.53444,-0.521182,-2.01326,-2.8114,31.1187,-0.896834,-1.91457,0.6562,2.4688,3.125,1.3125,0.4688,0.2188,10.75,Wing G,11.3586,76,275.0,0.23636363636363636,0.11272727272727273,0.6509090909090909,0.046153846153846156,-0.12189021954653209,-0.15518410031350227,1.1887819579209102,0.5474102695665962,pid,,74526.0,Rob Brown III,Stony Brook,30,35,12,12,19,0,62,117,50,2,1,1
Will Tschetter,Michigan,B10,40,34.0,124.4,11.6,50.9,56.55,4.5,10.3,6.7,10.6,30,33,0.909,12,25,0.48,29,84,0.345,0.8,0.4,30.3,Sr,1.21629,118.104,3.4,"Stewartville, MN",71.4,2.08333325,11.0,19.0,1.0,6.0,0.5789,0.1667,0.0,0.0,,103.722,94.4554,1.88585,82.635,5.5237,3.63277,1.89093,3.87475,13.6625,1.24916,2.62558,0.475,1.425,1.9,0.625,0.1,0.1,3.525,Wing F,8.60844,80,109.0,0.1743119266055046,0.05504587155963303,0.7706422018348624,0.0,-0.25115032170945023,0.027642656074355728,1.4971810107337538,1.8539266260139373,pid,,74527.0,Will Tschetter,Michigan,11,8,6,1,5,0,29,55,29,0,0,0
AJ Lopez,Richmond,A10,31,65.5,120.6,22.5,54.5,61.57,1.7,8.3,10.2,9.2,123,143,0.86,90,176,0.511,41,102,0.402,2.5,2.2,51.4,Sr,2.92329,124.514,2.5,"Brooklyn, NY",,1.37938646,47.0,82.0,43.0,94.0,0.5732,0.4574,5.0,5.0,1.0,110.012,110.122,2.20488,134.416,1.68846,2.15424,-0.465775,3.93867,25.8781,3.78572,0.15295,0.375,1.8438,2.2188,1.25,1.0,0.5,13.375,Combo G,7.29265,77,278.0,0.2949640287769784,0.3381294964028777,0.3669064748201439,0.06097560975609756,0.6103552728832646,-0.2978071133403522,1.006206926167223,0.684667918518823,pid,,74528.0,AJ Lopez,Richmond,47,35,21,43,51,5,41,61,38,5,0,3
Scotty Washington,High Point,BSth,33,46.6,125.4,16.8,56.9,60.57,2.7,13.9,7.1,7.5,57,76,0.75,49,88,0.557,36,93,0.387,1.5,2.4,42.0,Sr,1.60553,117.17,3.4,"Los Angeles, CA",,1.93766875,32.0,45.0,17.0,43.0,0.7111,0.3953,1.0,1.0,1.0,102.839,106.562,1.80005,113.079,1.53938,1.63216,-0.0927788,2.61461,18.7083,2.07284,0.541768,0.4722,2.3056,2.7778,0.8611,0.8611,0.2222,8.1944,Wing G,8.39468,76,181.0,0.24861878453038674,0.23756906077348067,0.5138121546961326,0.022222222222222223,0.281457219975314,-0.8711129013130846,1.1159880877592718,1.0270803089335074,pid,,74540.0,Scotty Washington,High Point,32,13,12,17,26,2,36,57,35,1,0,1
Jason Nelson,Youngstown St.,Horz,29,63.4,101.1,18.2,43.3,48.93,4.2,9.8,21.1,21.7,51,70,0.729,43,96,0.448,19,69,0.275,0.1,2.9,42.4,Sr,0.25825,95.3032,3.7,"Richmond, VA",34.2,1.78428147,38.0,78.0,5.0,18.0,0.4872,0.2778,0.0,0.0,,109.451,109.141,2.21966,124.116,-1.55124,-1.80618,0.254942,-2.37925,25.0258,-3.2441,0.864853,0.8387,2.0,2.8387,2.9355,1.3548,0.0323,6.9032,Scoring PG,5.44522,70,165.0,0.4727272727272727,0.10909090909090909,0.41818181818181815,0.0,-0.8352189819280592,-1.776087885090282,-0.7525668203245081,0.824716247115497,pid,,74541.0,Jason Nelson,Youngstown St.,38,40,4,5,13,0,19,50,15,0,0,0
Justice Williams,Western Michigan,MAC,18,46.5,111.7,23.9,50.2,55.35,3.3,10.1,13.6,12.5,57,67,0.851,59,125,0.472,32,88,0.364,0.0,1.2,31.5,Sr,2.48661,116.345,2.2,"Philadelphia, PA",86.2,1.24993565,30.0,54.0,29.0,71.0,0.5556,0.4085,0.0,0.0,,118.446,119.009,1.59283,78.4806,-1.48252,1.81482,-3.29734,-0.220512,30.0944,2.28605,-2.50656,0.8889,2.6667,3.5556,1.9444,0.6111,0.0,15.0556,Wing G,9.38493,76,213.0,0.2535211267605634,0.3333333333333333,0.4131455399061033,0.0,0.5983358860385263,-0.6548574178289137,0.7226258065342948,0.19344046037190962,pid,,74551.0,Justice Williams,Western Michigan,30,24,4,29,42,5,32,56,26,0,0,0
Julien Soumaoro,Western Carolina,SC,25,57.0,110.1,21.1,54.4,55.94,2.4,11.6,15.1,18.6,26,35,0.743,43,93,0.462,58,146,0.397,0.2,1.7,14.6,Sr,1.48193,108.538,3.5,"Bronx, NY",,1.28262021,29.0,53.0,14.0,40.0,0.5472,0.35,0.0,0.0,,116.081,116.488,1.63868,102.759,-0.70443,1.00423,-1.70866,-0.057981,26.263,1.07197,-1.12995,0.5926,2.5185,3.1111,2.1852,0.7778,0.037,11.5556,Combo G,12.7029,71,239.0,0.2217573221757322,0.16736401673640167,0.6108786610878661,0.0,-0.6419017403114254,-1.5269905805595274,0.6121903811023707,-0.2925978166414139,pid,,74561.0,Julien Soumaoro,Western Carolina,29,24,13,14,26,0,58,88,35,0,0,0
Kacper Klaczek,Elon,CAA,22,51.7,115.1,20.2,59.7,60.32,6.5,18.1,18.9,19.0,31,50,0.62,63,114,0.553,30,67,0.448,4.3,2.1,27.6,Sr,2.00062,112.717,3.4,"Chorzow, Poland",,1.54546453,58.0,95.0,5.0,19.0,0.6105,0.2632,7.0,7.0,1.0,111.388,112.492,2.15069,121.757,2.4909,1.07253,1.41837,1.89551,28.0333,1.55707,0.33844,1.75,4.25,6.0,2.8333,1.0833,1.0417,11.375,Stretch 4,6.26353,80,181.0,0.5248618784530387,0.10497237569060773,0.3701657458563536,0.07368421052631578,2.4578851939575412,-0.8218952248146845,-0.4385962082833856,0.6963006680459245,pid,,74567.0,Kacper Klaczek,Elon,58,37,17,5,14,0,30,37,28,7,0,4
PJ Edwards,Grambling St.,SWAC,13,6.7,42.9,9.2,15.4,15.38,1.5,11.6,6.6,22.8,0,0,0.0,2,5,0.4,0,8,0.0,1.4,1.4,0.0,Sr,-1.2686,34.7598,7.3,"Springfield, IL",,0.80005597,2.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0,,105.262,109.563,0.546243,13.4899,-8.89439,-8.97339,0.0790009,-13.9135,7.5,-13.1694,-0.744054,0.0714,0.8571,0.9286,0.2857,0.2143,0.0714,0.8571,Stretch 4,5.55459,76,13.0,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.0,-2.2083291371356757,1.3600750734384006,-0.19439033439471848,0.43727575781701095,pid,,74574.0,PJ Edwards,Grambling St.,2,2,2,0,1,0,0,8,0,0,0,0
Brenton Knapper,Santa Clara,WCC,32,50.2,107.2,19.3,46.5,50.04,2.8,6.9,16.5,16.9,38,48,0.792,56,112,0.5,30,105,0.286,0.2,3.4,22.1,Sr,1.34499,110.554,2.4,"Ontario, CA",54.2,1.78050542,42.0,77.0,14.0,35.0,0.5455,0.4,1.0,2.0,0.5,107.785,104.868,2.18176,111.459,1.63828,1.73598,-0.0977005,0.997138,21.4697,0.113374,0.883764,0.5152,1.2727,1.7879,2.2121,1.303,0.0303,7.4848,Combo G,8.79385,72,217.0,0.3548387096774194,0.16129032258064516,0.4838709677419355,0.025974025974025976,-1.0960527211060986,-1.5896485087501002,-0.20394905991926957,0.4275089321536635,pid,,74586.0,Brenton Knapper,Santa Clara,42,35,13,14,21,2,30,75,25,1,1,0
Shaqir O'Neal,Sacramento St.,BSky,28,48.6,106.4,14.3,45.4,53.11,6.0,12.6,5.4,14.1,47,60,0.783,28,64,0.438,14,44,0.318,2.8,1.1,55.6,Sr,0.3765,97.95,6.1,"Los Angeles, CA",,0.80956597,14.0,29.0,14.0,35.0,0.4828,0.4,3.0,3.0,1.0,117.151,116.453,1.20842,87.4023,-3.16515,-2.17965,-0.985496,-5.09495,19.3484,-3.79021,-1.30474,1.129,2.0968,3.2258,0.5484,0.5161,0.5161,5.2581,Stretch 4,4.45409,80,108.0,0.26851851851851855,0.32407407407407407,0.4074074074074074,0.10344827586206896,1.1223941226270426,1.171538290792832,0.5115395813834733,1.12430621072794,pid,,74602.0,Shaqir O'Neal,Sacramento St.,14,15,6,14,21,4,14,30,13,3,0,3
Chris Howell,New Mexico,MWC,10,17.5,107.0,15.9,46.4,56.18,3.1,10.2,22.0,26.8,21,24,0.875,12,27,0.444,5,15,0.333,1.1,3.8,57.1,Sr,0.963866,103.378,3.3,"San Diego, CA",57.4,1.84996152,10.0,22.0,2.0,5.0,0.4545,0.4,1.0,1.0,1.0,100.238,99.9966,3.00916,51.3342,3.13565,0.0238819,3.11177,3.22838,24.4727,-0.429215,3.65759,0.7273,2.2727,3.0,3.3636,1.7273,0.1818,5.4545,Scoring PG,3.36372,78,42.0,0.5238095238095238,0.11904761904761904,0.35714285714285715,0.045454545454545456,0.3198339637801188,-1.278247901073587,-1.1526089638590602,1.5800111801281904,pid,,74618.0,Chris Howell,New Mexico,10,12,3,2,3,0,5,10,5,1,0,0
Tyler Lundblade,Belmont,MVC,31,85.9,127.8,17.5,59.7,64.01,0.6,7.6,8.8,8.8,84,90,0.933,35,66,0.53,112,274,0.409,0.1,0.5,26.5,Sr,3.75382,123.862,1.6,"Dallas, TX",,2.00011037,13.0,23.0,22.0,43.0,0.5652,0.5116,0.0,0.0,,112.552,114.216,2.40232,145.164,1.70952,4.65679,-2.94727,1.81759,34.3281,3.82317,-2.00558,0.1562,2.5,2.6562,1.8125,0.2812,0.0625,15.625,Combo G,14.5153,77,340.0,0.06764705882352941,0.1264705882352941,0.8058823529411765,0.0,-0.1619823323298929,-1.0188012522076506,2.041377862451945,1.0466400175590507,pid,,74620.0,Tyler Lundblade,Belmont,13,10,10,22,21,7,112,162,102,0,0,0
Jalen Smith,Rice,Amer,29,81.8,104.3,19.8,51.0,52.61,2.9,6.8,14.3,19.4,38,56,0.679,47,110,0.427,73,197,0.371,0.9,1.7,18.2,Sr,1.40726,104.768,1.7,"Orlando, FL",53.8,1.12501806,19.0,37.0,28.0,73.0,0.5135,0.3836,3.0,3.0,1.0,117.299,117.489,1.91556,124.994,-0.822732,0.90009,-1.72282,-0.886836,32.6581,0.84461,-1.73145,0.9032,2.0323,2.9355,2.3226,0.9355,0.3226,12.5161,Combo G,12.1522,74,307.0,0.12052117263843648,0.23778501628664495,0.6416938110749185,0.08108108108108109,-0.28733042089790944,-0.7252767246139575,0.5532012615047794,-0.015436912090368226,pid,,74621.0,Jalen Smith,Rice,19,18,4,28,45,1,73,124,59,3,0,2
Raymond Espinal-Guzman,Stonehill,NEC,31,59.6,88.9,18.2,42.2,44.94,7.6,15.3,11.5,21.1,28,42,0.667,49,114,0.43,20,73,0.274,3.6,0.5,22.5,Sr,-0.73364,83.4966,3.1,"Cranston, RI",,0.83014758,38.0,88.0,11.0,26.0,0.4318,0.4231,4.0,4.0,1.0,103.932,110.39,1.98292,125.554,-4.35676,-5.30187,0.94511,-4.74664,24.1515,-4.65375,-0.0928873,1.5758,3.5455,5.1212,1.3333,0.1818,0.8788,6.2727,PF/C,5.84588,80,187.0,0.47058823529411764,0.13903743315508021,0.39037433155080214,0.045454545454545456,1.6024625250232443,0.9259804682805489,-0.3326381145455796,0.5578042956966411,pid,,74624.0,Raymond Espinal-Guzman,Stonehill,38,50,12,11,15,4,20,53,20,4,0,4
Ike Cornish,James Madison,SB,6,5.2,89.1,19.3,56.7,54.47,0.0,22.8,10.8,27.5,4,9,0.444,1,1,1.0,5,14,0.357,1.7,0.9,60.0,Sr,-0.204561,87.0967,4.8,"Baltimore, MD",77.8,0.66670001,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,108.246,109.252,0.974672,12.2268,-4.92697,-3.66308,-1.26389,-4.37257,11.1833,-3.83197,-0.5406,0.0,2.3333,2.3333,0.6667,0.1667,0.1667,3.5,Stretch 4,12.3649,78,15.0,0.0,0.06666666666666667,0.9333333333333333,0.0,-0.4662119914437122,0.18370933289736668,1.0674247847212652,0.675662003371802,pid,,74631.0,Ike Cornish,James Madison,0,0,0,1,0,0,5,9,5,0,0,0
Montavious Myrick,Eastern Kentucky,ASun,28,70.5,114.5,19.9,53.3,56.97,10.0,15.7,9.4,14.6,100,156,0.641,113,211,0.536,0,1,0.0,2.6,1.5,73.6,Sr,1.91504,110.657,3.9,"Atlanta, GA",,1.06666668,74.0,121.0,39.0,90.0,0.6116,0.4333,24.0,26.0,0.9231,118.751,119.462,1.56079,139.774,-1.95218,-0.621382,-1.33079,-2.65496,30.1767,-0.628726,-2.02623,2.8333,4.1,6.9333,1.6,0.9,0.7333,11.7333,C,0.0676406,80,212.0,0.5707547169811321,0.42452830188679247,0.0047169811320754715,0.21487603305785125,3.6919853333399892,0.37264389361597994,-0.649840808692541,1.0976926864173793,pid,,74637.0,Montavious Myrick,Eastern Kentucky,74,47,36,39,51,14,0,1,0,24,2,18
Justin Neely,UNC Greensboro,SC,32,81.5,119.4,26.3,55.6,62.83,8.5,32.1,15.3,15.9,200,256,0.781,160,281,0.569,15,47,0.319,0.7,1.5,78.0,Sr,3.41542,122.55,2.7,"Miami, FL",34.6,1.07896025,113.0,181.0,47.0,100.0,0.6243,0.47,2.0,2.0,1.0,112.545,114.182,2.28431,219.162,1.15006,1.80413,-0.654069,2.86829,32.3118,4.07885,-1.21056,2.4412,9.0588,11.5,2.4118,0.9118,0.2059,17.9118,PF/C,2.58666,78,328.0,0.551829268292683,0.3048780487804878,0.14329268292682926,0.011049723756906077,4.754320830167489,-1.4362089576395047,-0.37938466042557795,0.4571847098162074,pid,,74640.0,Justin Neely,UNC Greensboro,113,68,41,47,53,23,15,32,11,2,0,1
Zion Russell,Saint Francis,NEC,26,66.4,102.8,23.0,50.6,53.81,2.3,14.7,20.1,17.3,64,92,0.696,71,156,0.455,41,106,0.387,0.3,3.0,35.1,Sr,1.25366,104.559,4.2,"Upper Marlboro, MD",,1.42108359,64.0,120.0,7.0,36.0,0.5333,0.1944,2.0,3.0,0.6667,116.213,120.204,1.45652,139.124,-3.24682,-0.479456,-2.76736,-1.8919,29.3286,-0.445954,-1.44595,0.6071,3.3929,4.0,2.8929,1.5714,0.0714,12.4286,Combo G,7.82761,74,262.0,0.4580152671755725,0.13740458015267176,0.40458015267175573,0.025,0.22423388903915337,-1.5029831465751418,-0.21569800647859894,0.21176232008447843,pid,,74645.0,Zion Russell,Saint Francis,64,56,15,7,29,1,41,65,33,2,1,0
Bernie Blunt,Mercyhurst,NEC,32,77.9,110.6,28.4,47.8,54.56,2.4,10.1,14.6,9.1,146,169,0.864,112,243,0.461,63,189,0.333,0.1,2.2,39.1,Sr,2.6326,116.709,2.3,"Morgantown, PA",,1.72096148,65.0,133.0,47.0,110.0,0.4887,0.4273,0.0,0.0,,107.05,113.958,2.20646,150.336,-1.16117,1.87608,-3.03724,1.38245,30.8676,2.88407,-1.50163,0.5882,2.5294,3.1176,2.1765,1.1471,0.0294,17.5882,Combo G,11.6239,71,432.0,0.30787037037037035,0.25462962962962965,0.4375,0.0,-0.13174254602240879,-1.6746049882567955,0.8126603408011647,0.2398414883470501,name_team_fallback,pid_mismatch_fallback,127223.0,Bernie Blunt,Mercyhurst,65,68,22,47,63,20,63,126,49,0,0,0
Gus Larson,Queens,ASun,34,29.3,109.7,15.7,56.1,58.54,8.0,13.3,9.2,21.6,27,42,0.643,37,59,0.627,3,15,0.2,2.7,1.8,56.8,Sr,0.294154,99.5923,7.9,"New Canaan, CT",,0.91992166,33.0,50.0,4.0,9.0,0.66,0.4444,5.0,5.0,1.0,116.802,116.424,0.730633,69.7928,-2.28419,-1.50946,-0.774734,-4.29653,11.7771,-3.82762,-0.468914,0.8,1.3143,2.1143,0.6571,0.3714,0.2857,3.1429,PF/C,2.11823,82,74.0,0.6756756756756757,0.12162162162162163,0.20270270270270271,0.1,1.1173646513761841,1.1444357604645914,-0.1475189229422831,1.1618525001297797,pid,,74654.0,Gus Larson,Queens,33,17,17,4,5,1,3,12,3,5,0,3
Abdul Momoh,Illinois Chicago,MVC,33,57.6,112.3,16.5,60.1,58.18,8.7,9.6,7.4,15.4,39,83,0.47,107,178,0.601,0,0,0.0,7.5,1.5,46.6,Sr,1.18992,107.241,3.3,"Carteret, NJ",,0.88569999,91.0,138.0,16.0,40.0,0.6594,0.4,25.0,28.0,0.8929,106.486,106.181,2.25515,129.51,3.50856,-0.309468,3.81803,1.80791,23.2257,0.152934,1.65498,1.7714,1.9429,3.7143,0.8857,0.6,1.2857,7.9429,C,0.0,80,178.0,0.7752808988764045,0.2247191011235955,0.0,0.2028985507246377,2.399575455958347,1.3451356313289071,-0.37699410268668493,0.8307851318560737,pid,,74663.0,Abdul Momoh,Illinois Chicago,91,47,62,16,24,11,0,0,0,25,3,25
Nnanna Njoku,Delaware,CUSA,2,2.2,39.1,21.4,14.3,22.47,0.0,12.8,0.0,21.3,2,4,0.5,1,6,0.167,0,1,0.0,4.5,2.3,57.1,Sr,-2.43712,38.0964,8.7,"Newark, DE",81.0,0.0,1.0,3.0,0.0,3.0,0.3333,0.0,0.0,0.0,,111.348,122.678,0.524934,4.83763,-20.1826,-16.6062,-3.57638,-17.1484,13.75,-15.5703,-1.57808,0.0,1.5,1.5,0.0,0.5,0.5,2.0,Wing F,2.3308,81,7.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,-0.12357593188322677,3.238049029014248,-0.12707794753956123,1.34560807851038,pid,,74666.0,Nnanna Njoku,Delaware,1,2,1,0,3,0,0,1,0,0,0,0
Zaire Williams,Mercer,SC,29,73.9,116.7,19.9,54.8,58.04,3.6,8.3,10.2,13.7,57,69,0.826,61,114,0.535,66,178,0.371,0.4,2.8,23.6,Sr,2.015,112.0,3.6,"Brooklyn, NY",,1.16662861,40.0,56.0,21.0,58.0,0.7143,0.3621,4.0,4.0,1.0,113.362,114.637,2.02519,141.867,0.43827,1.97614,-1.53787,0.671288,28.5219,1.09371,-0.422421,0.9688,2.3438,3.3125,1.5312,1.4375,0.0938,13.0625,Combo G,11.9076,76,292.0,0.1917808219178082,0.19863013698630136,0.6095890410958904,0.07142857142857142,0.32514543912091537,-0.8218678253484828,0.9566682274920613,-0.06276429981941088,pid,,74668.0,Zaire Williams,Mercer,40,16,11,21,37,4,66,112,55,4,0,0
Isaac Abidde,Albany,AE,29,63.7,106.1,18.5,55.4,56.16,5.8,14.3,4.0,17.4,22,35,0.629,63,109,0.578,40,113,0.354,2.8,1.6,15.8,Sr,0.741653,100.757,4.6,"Albany, GA",,0.45241905,45.0,66.0,18.0,43.0,0.6818,0.4186,4.0,5.0,0.8,114.321,119.924,1.27703,115.383,-4.20052,-1.57804,-2.62248,-3.79957,25.25,-1.58887,-2.2107,1.2188,3.1875,4.4062,0.5938,0.6875,0.6562,9.375,Stretch 4,9.32295,81,222.0,0.2972972972972973,0.19369369369369369,0.509009009009009,0.07575757575757576,1.5150878408678186,0.9006969761189894,0.7946433673433024,-0.17917834717259926,pid,,74673.0,Isaac Abidde,Albany,45,21,19,18,25,9,40,73,40,4,1,3
Liam Murphy,Purdue,B10,12,5.7,124.3,13.2,51.9,51.85,2.9,12.3,5.3,0.0,0,0,0.0,2,4,0.5,8,23,0.348,0.0,0.7,0.0,Sr,0.604792,115.815,3.6,"Staten Island, NY",,3.00000001,2.0,3.0,0.0,1.0,0.6667,0.0,0.0,1.0,0.0,112.403,106.23,0.725775,12.3136,2.93002,3.87363,-0.943607,1.75486,7.4333,1.34543,0.409425,0.1667,0.75,0.9167,0.25,0.0833,0.0,2.3333,Wing F,15.8766,80,27.0,0.1111111111111111,0.037037037037037035,0.8518518518518519,0.3333333333333333,-1.0161964974518327,-0.4950645302432777,1.8970493998185536,1.8589168364767008,pid,,74678.0,Liam Murphy,Purdue,2,1,2,0,1,0,8,15,8,0,1,0
Ashton Smith,South Dakota,Sum,6,2.2,53.3,13.0,25.0,30.3,4.3,13.9,0.0,32.6,1,2,0.5,1,4,0.25,0,0,0.0,3.6,2.1,50.0,Sr,-0.693684,46.7615,10.6,"Spring, TX",56.8,0.0,1.0,3.0,0.0,1.0,0.3333,0.0,1.0,1.0,1.0,109.957,116.546,0.271076,5.06281,-11.8999,-10.8762,-1.02368,-12.2365,4.3833,-11.7925,-0.444011,0.1667,0.5,0.6667,0.0,0.1667,0.1667,0.5,C,0.0,81,4.0,0.75,0.25,0.0,0.3333333333333333,-0.08098687225253184,3.3830212539310613,-0.2738558552084066,1.2350732111759182,pid,,74680.0,Ashton Smith,South Dakota,1,2,1,0,1,0,0,0,0,1,0,1
Theo Seng,Troy,SB,26,58.1,122.5,18.8,56.9,60.65,5.3,17.3,7.9,10.7,71,93,0.763,96,156,0.615,24,76,0.316,1.0,1.0,40.1,Sr,2.75807,120.413,2.7,"Davis, CA",,1.19222485,93.0,145.0,3.0,11.0,0.6414,0.2727,9.0,9.0,1.0,108.418,109.345,2.46088,125.525,-0.553502,0.622636,-1.17614,1.26247,28.6857,1.76895,-0.506478,1.3214,4.5,5.8214,1.1071,0.5,0.25,12.7143,Wing F,5.88595,81,232.0,0.625,0.04741379310344827,0.3275862068965517,0.06206896551724138,2.342086082257905,0.08486913174599581,0.8383235061058254,0.7292793816246012,pid,,74683.0,Theo Seng,Troy,93,52,59,3,8,1,24,52,23,9,0,6
