observationKey,season,playerId,playerName,teamName,conference,minutes,bartRole,pbpPlayerId,pbpMatchType,ht_inches,usg_%,TS_%,ORB_%,DRB_%,AST_%,FT_%,FT_rate,TP_%,ast_tov,TOV%,rim_pct_of_total_attempts,rim_%,mid_pct_of_total_attempts,mid_%,threePA_per_100,pct_rim_made_assisted,pct_three_made_assisted,pct_total_made_assisted,blk_%,stl_%,pf_per_40,stops_per_40,A0,A1,A2,A3,A4,A5,A6,A7,primaryArchetype,primaryArchetypeLabel,primaryArchetypeWeight,secondaryArchetype,secondaryArchetypeLabel,secondaryArchetypeWeight,unstableArchetypeFlag,stabilityTier,stabilityNote
127491::2026::Loyola MD,2026,127491,Ben Menker,Loyola MD,Pat,16.2459,Wing G,127491,pid_team,77,20.2,0,0,24.7,0,0.0,0,0.0,0.50000000,58.7,0.0,0.0,0.0,0.0,12.0137,0.0,0.0,0.0,0,0,0,3.5925125724028826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76899::2026::Loyola MD,2026,76899,Garrett Brennan,Loyola MD,Pat,53.3871,Pure PG,76899,pid_team,76,12.3,28.99,3.2,3.5,9.5,25.0,80,25.0,5.99700190,13.8,20.0,0.0,0.0,0.0,6.86496,0.0,100.0,100.0,3.3,1.7,6.9,3.716208597207939,0.276622,0.0,0.684318,0.0,0.0,0.0,0.0,0.03906,A2,Low-Production Player,0.684318,A0,Perimeter Spacer,0.276622,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127908::2026::Loyola MD,2026,127908,Peter Sposito,Loyola MD,Pat,13.0095,PF/C,127908,pid_team,74,18.3,0,12.2,13.3,0,0.0,33.3,0.0,0.00000000,0,0.0,0.0,66.66666666666666,0.0,6.00684,0.0,0.0,0.0,0,0,4.3,3.4662054652369427,0.253436,0.0,0.746564,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.746564,A0,Perimeter Spacer,0.253436,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127443::2026::Loyola Marymount,2026,127443,Jael Martin,Loyola Marymount,WCC,121.8816,Wing F,127443,pid_team,80,10.5,55.16,4.3,15.3,3.3,66.7,33.3,20.0,1.50085026,10.1,61.904761904761905,61.53999999999999,0.0,0.0,2.65098,50.0,100.0,63.63636363636363,2.9,1.1,3.6,6.197719754253307,0.230183,0.769817,0.0,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.769817,A0,Perimeter Spacer,0.230183,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77694::2026::Loyola Marymount,2026,77694,Kevin Carney,Loyola Marymount,WCC,8.8,Pure PG,77694,pid_team,71,26.9,0,0,0,17.8,0.0,50,0.0,1.00000000,0,25.0,0.0,0.0,0.0,19.996,0.0,0.0,0.0,0,6.7,0,8.017272727272728,0.808366,0.0,0.191634,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.808366,A2,Low-Production Player,0.191634,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77198::2026::Maine,2026,77198,Killian Gribben,Maine,AE,3.5,Wing F,77198,pid_team,82,43.8,50,0,0,0,0.0,0,0.0,0.00000000,40.2,100.0,50.0,0.0,0.0,0,100.0,0.0,100.0,0,0,0,3.058308571428572,0.0,0.0,0.56747,0.0,0.0,0.0,0.0,0.43253,A2,Low-Production Player,0.56747,A7,Traditional Big,0.43253,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134696::2026::Manhattan,2026,134696,Asier Miguel Torrero,Manhattan,MAAC,39.0224,Wing G,134696,pid_team,77,20.9,42.22,0,4,6.8,0.0,11.1,25.0,1.00000000,29.2,11.11111111111111,100.0,0.0,0.0,16.3139,100.0,100.0,100.0,0,2,1.4,3.6651974250686785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A5,Efficient Play Finisher,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
74775::2026::Manhattan,2026,74775,Brett Rumpel,Manhattan,MAAC,18.6,Wing G,74775,pid_team,76,14.7,20,0,0,0,0.0,0,0.0,0.00000000,21.5,60.0,33.33,20.0,0.0,3.12683,100.0,0.0,100.0,0,0,8.6,3.222064516129032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128406::2026::Manhattan,2026,128406,Jackson Delaney,Manhattan,MAAC,87.97,Combo G,128406,pid_team,77,10.1,24.14,6.7,8.3,6.1,0.0,27.3,25.0,1.33333330,20.8,27.27272727272727,0.0,0.0,0.0,5.60029,0.0,100.0,100.0,4.9,2.8,4.3,6.522178015232465,0.019643,0.507976,0.336045,0.136336,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.507976,A2,Low-Production Player,0.336045,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
79336::2026::Manhattan,2026,79336,Michael Lawlor,Manhattan,MAAC,18.64,C,79336,pid_team,80,17,0,30.6,0,0,0.0,100,0.0,1.60000002,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,7.3,1.8776630901287552,0.0,0.607886,0.392114,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.607886,A2,Low-Production Player,0.392114,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134693::2026::Manhattan,2026,134693,Omari Moore,Manhattan,MAAC,31.15,Wing G,134693,pid_team,73,29.5,32.11,0,12.4,0,50.0,44.4,20.0,1.00000000,10.7,11.11111111111111,100.0,33.33333333333333,0.0,15.6341,100.0,100.0,100.0,0,3.2,12.9,4.308776886035313,0.0,0.0,0.494883,0.505117,0.0,0.0,0.0,0.0,A3,Two-Way Guard,0.505117,A2,Low-Production Player,0.494883,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127390::2026::Marist,2026,127390,Antoni Vlogianitis,Marist,MAAC,15.6625,PF/C,127390,pid_team,76,18.7,0,7.9,15.2,10.7,0.0,0,0.0,0.33333333,43.9,33.33333333333333,0.0,66.66666666666666,0.0,0,0.0,0.0,0.0,0,0,5.4,5.655010375099762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127257::2026::Marist,2026,127257,Ricky McKenzie,Marist,MAAC,62.0,Wing G,127257,pid_team,77,12.8,25.09,2,9.4,2.8,100.0,15.4,14.299999999999999,0.33333331,15.8,38.46153846153847,20.0,7.6923076923076925,0.0,7.04567,100.0,100.0,100.0,0,0,1.3,4.885296774193548,0.700062,0.0,0.299938,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.700062,A2,Low-Production Player,0.299938,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128270::2026::Marist,2026,128270,Tarik Watson,Marist,MAAC,112.4,C,128270,pid_team,80,29.6,47.88,13.6,10,6.7,75.0,20.7,0.0,0.75000002,7.3,61.016949152542374,47.22,37.28813559322034,40.910000000000004,0,76.47058823529412,0.0,74.07407407407408,1,1.1,5,6.154377224199289,0.482594,0.150854,0.0,0.0,0.366551,0.0,0.0,0.0,A0,Perimeter Spacer,0.482594,A4,Scoring Playmaker,0.366551,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76627::2026::Marist,2026,76627,Trace Salton,Marist,MAAC,146.572,Wing F,76627,pid_team,78,10.3,52.9,8,11.5,5.8,66.7,35.3,42.9,0.83339171,24.2,38.88888888888889,57.14,16.666666666666664,0.0,2.91143,50.0,100.0,71.42857142857143,5.6,2.1,2.5,7.573315503643261,0.30413,0.331665,0.364204,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.364204,A1,Connecting Guard,0.331665,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134720::2026::Marquette,2026,134720,Braeden Brenn,Marquette,BE,2.3001,C,134720,pid_team,80,11.3,100,0,0,0,0.0,0,0.0,0.00000000,0,100.0,100.0,0.0,0.0,0,100.0,0.0,100.0,0,0,17.4,3.590191730794313,0.0,0.0,0.0,0.0,0.0,0.633004,0.0,0.366996,A5,Efficient Play Finisher,0.633004,A7,Traditional Big,0.366996,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78145::2026::Marquette,2026,78145,Casey O'Malley,Marquette,BE,2.3,Pure PG,78145,pid_team,75,22.6,0,0,0,65.8,0.0,0,0.0,1.00000000,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,3.1386782608695656,0.007871,0.0,0.620188,0.0,0.371942,0.0,0.0,0.0,A2,Low-Production Player,0.620188,A4,Scoring Playmaker,0.371942,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127041::2026::Marquette,2026,127041,Josh Clark,Marquette,BE,126.5989,C,127041,pid_team,85,14.7,42.85,12.8,26.2,0,23.1,43.3,0.0,0.00000000,3.1,72.5,48.28,2.5,0.0,0,57.14285714285714,0.0,60.0,7,1.8,3.5,9.129368422632425,0.26301,0.125972,0.116611,0.053227,0.0,0.0,0.0,0.441181,A7,Traditional Big,0.441181,A0,Perimeter Spacer,0.26301,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128122::2026::Marshall,2026,128122,Grant Moore,Marshall,SB,6.6,PF/C,128122,pid_team,78,26.4,50,0,15.9,0,0.0,0,33.300000000000004,0.00000000,32.6,0.0,0.0,0.0,0.0,27.4669,0.0,100.0,100.0,16.6,0,12.1,8.515272727272729,0.011277,0.0,0.142414,0.039459,0.0,0.0,0.183373,0.623477,A7,Traditional Big,0.623477,A6,Two-Way Forward,0.183373,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76220::2026::Marshall,2026,76220,Kai Spears,Marshall,SB,68.6938,Combo G,76220,pid_team,74,14,52.37,9.1,11.7,12.1,88.9,81.8,0.0,5.99700190,6.4,72.72727272727273,50.0,18.181818181818183,0.0,0.897612,50.0,0.0,50.0,0,4.5,10.8,7.954953722169979,0.0,0.0,0.0,0.339973,0.0,0.0,0.0,0.660027,A7,Traditional Big,0.660027,A3,Two-Way Guard,0.339973,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133965::2026::Maryland Eastern Shore,2026,133965,Jaden Johnson,Maryland Eastern Shore,MEAC,140.1519,Combo G,133965,pid_team,70,18.7,32.26,1,13,20.1,100.0,15.4,15.4,1.00000000,39.3,34.61538461538461,33.33,15.384615384615385,25.0,6.3648,100.0,100.0,83.33333333333334,0,1.5,3.5,5.365178781022592,0.0,0.0,0.506628,0.493372,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.506628,A3,Two-Way Guard,0.493372,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
79120::2026::Maryland Eastern Shore,2026,79120,Javoy Thompson,Maryland Eastern Shore,MEAC,133.236,Wing G,79120,pid_team,79,12.7,29.35,2.1,7.3,6.4,66.7,28.6,0.0,0.71418161,24.2,26.08695652173913,50.0,52.17391304347826,16.669999999999998,1.54374,66.66666666666666,0.0,50.0,0,0.5,1.7,4.149809360833408,0.115784,0.0,0.516625,0.0,0.367592,0.0,0.0,0.0,A2,Low-Production Player,0.516625,A4,Scoring Playmaker,0.367592,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134838::2026::Massachusetts,2026,134838,Charles Outlaw,Massachusetts,MAC,24.675,C,134838,pid_team,81,15.3,28.78,6.5,20.5,0,0.0,33.3,0.0,0.00000000,41.2,33.33333333333333,100.0,66.66666666666666,0.0,0,0.0,0.0,0.0,14.1,3.2,13.5,7.8937710233029375,0.0,0.0,0.365275,0.428363,0.0,0.0,0.0,0.206362,A3,Two-Way Guard,0.428363,A2,Low-Production Player,0.365275,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135146::2026::Massachusetts,2026,135146,Donovan Brown,Massachusetts,MAC,82.968,Scoring PG,135146,pid_team,74,13.9,36.11,1.6,8.2,6.4,0.0,0,30.0,1.16666667,27.1,16.666666666666664,0.0,27.77777777777778,40.0,7.49926,0.0,100.0,60.0,0,3,4.3,6.324414231993058,0.0,0.139762,0.435046,0.425192,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.435046,A3,Two-Way Guard,0.425192,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78964::2026::Massachusetts,2026,78964,Rollie Castineyra,Massachusetts,MAC,14.625,Scoring PG,78964,pid_team,73,7.1,0,0,0,0,0.0,0,0.0,0.00000000,0,0.0,0.0,0.0,0.0,10.6864,0.0,0.0,0.0,0,5.5,3.9,5.584328205128205,0.0,0.0,0.38019,0.61981,0.0,0.0,0.0,0.0,A3,Two-Way Guard,0.61981,A2,Low-Production Player,0.38019,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127342::2026::McNeese St.,2026,127342,JJ Rembert,McNeese St.,Slnd,29.625,Pure PG,127342,pid_team,70,21.2,16.81,0,0,43.5,100.0,40,0.0,6.00000000,27.2,20.0,0.0,60.0,0.0,2.91086,0.0,0.0,0.0,0,2.9,3.8,3.598163713080169,0.0,0.0,0.040697,0.094173,0.865129,0.0,0.0,0.0,A4,Scoring Playmaker,0.865129,A3,Two-Way Guard,0.094173,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78335::2026::Memphis,2026,78335,Arop Arop,Memphis,Amer,22.5999,C,78335,pid_team,83,18.9,37.97,14.4,14.5,0,50.0,66.7,0.0,0.00000000,13.1,83.33333333333334,40.0,0.0,0.0,2.4103,0.0,0.0,0.0,5.3,0,7.1,6.248523223554088,0.473064,0.0,0.360626,0.0,0.085538,0.0,0.0,0.080773,A0,Perimeter Spacer,0.473064,A2,Low-Production Player,0.360626,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134410::2026::Memphis,2026,134410,Mason Matthews,Memphis,Amer,22.0003,Scoring PG,134410,pid_team,80,12.9,21.43,4.9,0,7.4,0.0,0,16.7,1.00030004,0,0.0,0.0,14.285714285714285,0.0,15.3125,0.0,100.0,100.0,0,0,7.3,3.3396271869019967,0.490039,0.326354,0.183607,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.490039,A1,Connecting Guard,0.326354,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127518::2026::Mercer,2026,127518,Braeden Carlsen,Mercer,SC,34.6875,Wing G,127518,pid_team,76,43.1,40.2,0,20.7,0,100.0,22.2,28.599999999999998,1.33333333,12.4,11.11111111111111,0.0,11.11111111111111,0.0,38.4507,0.0,100.0,100.0,10.6,5.4,0,3.5275762162162163,0.675447,0.0,0.0,0.324553,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.675447,A3,Two-Way Guard,0.324553,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134958::2026::Mercer,2026,134958,Jaydon Cole,Mercer,SC,25.6572,Combo G,134958,pid_team,75,28.6,50.42,0,12.8,0,50.0,40,25.0,4.50017499,0,0.0,0.0,20.0,100.0,24.7183,0.0,0.0,0.0,0,0,0,1.7326910185055266,0.416337,0.0,0.0,0.0,0.583663,0.0,0.0,0.0,A4,Scoring Playmaker,0.583663,A0,Perimeter Spacer,0.416337,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77345::2026::Mercer,2026,77345,TJ Grant,Mercer,SC,36.1875,Wing F,77345,pid_team,77,8.1,50,14,6.8,9.8,0.0,0,0.0,6.25000000,0,50.0,100.0,50.0,0.0,0,0.0,0.0,0.0,0,3.5,7.4,3.1341540587219345,0.0,0.0,0.212078,0.0,0.032231,0.0,0.0,0.755692,A7,Traditional Big,0.755692,A2,Low-Production Player,0.212078,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134361::2026::Mercyhurst,2026,134361,Brady Conner,Mercyhurst,NEC,20.5332,PF/C,134361,pid_team,78,17,0,8.8,18.2,11.7,0.0,0,0.0,1.00000000,27.2,33.33333333333333,0.0,33.33333333333333,0.0,4.79103,0.0,0.0,0.0,0,4.6,5.9,5.615588412911772,0.0,0.0,0.364503,0.635497,0.0,0.0,0.0,0.0,A3,Two-Way Guard,0.635497,A2,Low-Production Player,0.364503,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134363::2026::Mercyhurst,2026,134363,Christopher Leman,Mercyhurst,NEC,18.0668,C,134363,pid_team,81,8.6,0,0,0,0,0.0,0,0.0,0.50015004,0,0.0,0.0,50.0,0.0,5.98878,0.0,0.0,0.0,0,0,3.8,1.9789138087541789,0.256881,0.0,0.743119,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.743119,A0,Perimeter Spacer,0.256881,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134362::2026::Mercyhurst,2026,134362,Or Faran Frenkel,Mercyhurst,NEC,37.76,Scoring PG,134362,pid_team,77,13.4,18.75,0,0,0,0.0,0,33.300000000000004,1.60000002,0,22.22222222222222,0.0,33.33333333333333,0.0,6.84432,0.0,100.0,100.0,0,2.3,4.4,3.5714194915254236,0.21579,0.719208,0.065002,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.719208,A0,Perimeter Spacer,0.21579,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
79088::2026::Mercyhurst,2026,79088,Vladimir Pavlovic,Mercyhurst,NEC,27.9,Scoring PG,79088,pid_team,75,23.7,0,0,0,15.8,0.0,0,0.0,0.60000000,65.7,33.33333333333333,0.0,33.33333333333333,0.0,3.19402,0.0,0.0,0.0,0,0,4,2.4693333333333327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133969::2026::Merrimack,2026,133969,Aliou Cisse,Merrimack,MAAC,91.2002,PF/C,133969,pid_team,79,20.1,31.59,12.2,7.8,4.6,14.299999999999999,31.8,14.299999999999999,0.33326110,20.5,56.00000000000001,42.86,4.0,0.0,4.84705,16.666666666666664,100.0,37.5,3.6,1.4,5.3,5.276348078184038,0.0,0.0,0.385899,0.161084,0.0,0.0,0.09235,0.360667,A2,Low-Production Player,0.385899,A7,Traditional Big,0.360667,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126921::2026::Merrimack,2026,126921,Brendan Johnson,Merrimack,MAAC,36.9996,Wing G,126921,pid_team,76,21.7,28.67,0,3.2,0,100.0,15.4,0.0,0.00000000,15.7,46.15384615384615,50.0,15.384615384615385,0.0,8.46311,66.66666666666666,0.0,66.66666666666666,0,1.7,7.6,4.424199180531682,0.002135,0.0,0.277496,0.149934,0.0,0.0,0.0,0.570435,A7,Traditional Big,0.570435,A2,Low-Production Player,0.277496,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
74910::2026::Merrimack,2026,74910,Jaylen Stinson,Merrimack,MAAC,131.5008,Scoring PG,74910,pid_team,74,18.2,46.82,1.9,9.9,19.9,75.0,57.1,28.599999999999998,1.00000000,34.2,47.61904761904761,40.0,19.047619047619047,25.0,3.33235,0.0,50.0,14.285714285714285,0,2.9,4,6.130274492626661,0.273416,0.0,0.664654,0.0,0.06193,0.0,0.0,0.0,A2,Low-Production Player,0.664654,A0,Perimeter Spacer,0.273416,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
74071::2026::Merrimack,2026,74071,Malik Edmead,Merrimack,MAAC,68.2003,PF/C,74071,pid_team,70,23.5,22.96,5.4,6.9,14.5,66.7,18.8,0.0,0.50000000,39.1,50.0,37.5,50.0,0.0,0,0.0,0.0,0.0,3.2,0.9,2.3,4.703480776477523,0.0,0.0,0.636691,0.0,0.363309,0.0,0.0,0.0,A2,Low-Production Player,0.636691,A4,Scoring Playmaker,0.363309,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134005::2026::Miami FL,2026,134005,"John Laboy, II",Miami FL,ACC,27.4998,Pure PG,134005,pid_team,75,20.7,39.11,0,4.3,16.2,50.0,25,33.300000000000004,1.00000000,30.3,12.5,0.0,12.5,0.0,12.3021,0.0,100.0,100.0,0,4.2,4.4,7.315413203005112,0.802177,0.0,0.197823,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.802177,A2,Low-Production Player,0.197823,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126551::2026::Miami FL,2026,126551,Jordyn Kee,Miami FL,ACC,25.2,Pure PG,126551,pid_team,75,17.2,21.43,4.8,9.4,16.9,0.0,0,25.0,1.50000000,26.6,42.857142857142854,0.0,0.0,0.0,9.11266,0.0,100.0,100.0,0,2.3,9.5,6.702825396825397,0.0,0.355152,0.332495,0.312353,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.355152,A2,Low-Production Player,0.332495,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134759::2026::Miami OH,2026,134759,Brady Ganley,Miami OH,MAC,7.95,Pure PG,134759,pid_team,75,14.1,105.26,0,0,30,100.0,0,0.0,1.99940002,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.3,0,7.281459119496856,0.0,0.117966,0.0,0.607665,0.0,0.274369,0.0,0.0,A3,Two-Way Guard,0.607665,A5,Efficient Play Finisher,0.274369,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76521::2026::Miami OH,2026,76521,Eli Yofan,Miami OH,MAC,7.0,Scoring PG,76521,pid_team,74,16.4,0,0,0,0,0.0,0,0.0,0.50000000,0,0.0,0.0,0.0,0.0,22.3618,0.0,0.0,0.0,0,0,16,1.5614685714285717,0.399449,0.0,0.600551,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.600551,A0,Perimeter Spacer,0.399449,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127875::2026::Miami OH,2026,127875,Ethan Wright,Miami OH,MAC,4.28,Wing G,127875,pid_team,77,10.8,100,0,0,0,0.0,0,0.0,0.00000000,0,100.0,100.0,0.0,0.0,0,100.0,0.0,100.0,0,0,0,2.1805514018691587,0.0,0.0,0.0,0.0,0.0,0.288572,0.0,0.711428,A7,Traditional Big,0.711428,A5,Efficient Play Finisher,0.288572,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78889::2026::Miami OH,2026,78889,Jackson Kotecki,Miami OH,MAC,17.16,C,78889,pid_team,81,15.1,105.26,0,52.1,32.1,100.0,0,0.0,1.00000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2.508951048951049,0.0,0.0,0.0,0.0,0.26579,0.0,0.413606,0.320604,A6,Two-Way Forward,0.413606,A7,Traditional Big,0.320604,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134762::2026::Miami OH,2026,134762,Kyle Waltz,Miami OH,MAC,132.2568,Stretch 4,134762,pid_team,79,12.5,45.91,2.9,16.9,12.4,66.7,18.8,20.0,2.39983188,15.6,23.52941176470588,75.0,11.76470588235294,50.0,6.48168,100.0,100.0,100.0,1.2,2,2.8,4.937182814040564,0.0,0.0,0.0,0.0,0.0,0.091574,0.425855,0.482571,A7,Traditional Big,0.482571,A6,Two-Way Forward,0.425855,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134758::2026::Miami OH,2026,134758,Tyler Robbins,Miami OH,MAC,140.712,C,134758,pid_team,82,20,54.55,9.5,18,4.8,70.0,32.3,20.0,0.70005396,16,65.625,61.9,0.0,0.0,5.32424,61.53846153846154,100.0,68.75,10.8,0.5,7.2,6.422963215646142,0.497032,0.324075,0.045292,0.0,0.0,0.12063,0.0,0.01297,A0,Perimeter Spacer,0.497032,A1,Connecting Guard,0.324075,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77616::2026::Michigan,2026,77616,Charlie May,Michigan,B10,17.9,Scoring PG,77616,pid_team,77,22.3,70.71,7.2,11,8.6,50.0,50,66.7,0.33333333,42.1,0.0,0.0,25.0,0.0,9.50282,0.0,100.0,100.0,0,3.1,8.9,8.140134078212292,0.657029,0.0,0.327263,0.0,0.0,0.015708,0.0,0.0,A0,Perimeter Spacer,0.657029,A2,Low-Production Player,0.327263,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
